"Observer"	"Subject"	"Type"	"value"	"PrimeType"	"Estimate"	"Task"
"Present"	201	"Black_A"	0.444444444444444	"Black"	"A"	"AP"
"Absent"	202	"Black_A"	0.441176470588235	"Black"	"A"	"AP"
"Absent"	204	"Black_A"	0.363636363636364	"Black"	"A"	"AP"
"Present"	205	"Black_A"	0.558823529411765	"Black"	"A"	"AP"
"Absent"	206	"Black_A"	0.461538461538462	"Black"	"A"	"AP"
"Absent"	2	"White_C"	0.583333333333333	"White"	"C"	"AP"
"Present"	3	"White_C"	0.25	"White"	"C"	"AP"
"Absent"	4	"White_C"	0.5625	"White"	"C"	"AP"
"Present"	5	"White_C"	0.6875	"White"	"C"	"AP"
"Absent"	6	"White_C"	0.6875	"White"	"C"	"AP"
"Present"	7	"White_C"	0.25	"White"	"C"	"AP"
"Absent"	8	"White_C"	0.520833333333333	"White"	"C"	"AP"
"Absent"	10	"White_C"	0.5625	"White"	"C"	"AP"
"Present"	11	"White_C"	0.708333333333333	"White"	"C"	"AP"
"Absent"	12	"White_C"	0.0208333333333334	"White"	"C"	"AP"
"Present"	13	"White_C"	0.645833333333333	"White"	"C"	"AP"
"Absent"	14	"White_C"	0.1875	"White"	"C"	"AP"
"Present"	15	"White_C"	0.291666666666667	"White"	"C"	"AP"
"Absent"	16	"White_C"	0.104166666666667	"White"	"C"	"AP"
"Present"	17	"White_C"	0.333333333333333	"White"	"C"	"AP"
"Absent"	18	"White_C"	0.416666666666667	"White"	"C"	"AP"
"Present"	19	"White_C"	0.270833333333333	"White"	"C"	"AP"
"Absent"	20	"White_C"	0.354166666666667	"White"	"C"	"AP"
"Present"	21	"White_C"	0.625	"White"	"C"	"AP"
"Absent"	22	"White_C"	0.0416666666666667	"White"	"C"	"AP"
"Present"	23	"White_C"	0.25	"White"	"C"	"AP"
"Absent"	24	"White_C"	0.25	"White"	"C"	"AP"
"Present"	25	"White_C"	0.458333333333333	"White"	"C"	"AP"
"Absent"	26	"White_C"	0.104166666666667	"White"	"C"	"AP"
"Present"	27	"White_C"	0.5	"White"	"C"	"AP"
"Absent"	28	"White_C"	0.583333333333333	"White"	"C"	"AP"
"Present"	29	"White_C"	0.4375	"White"	"C"	"AP"
"Absent"	30	"White_C"	0.1875	"White"	"C"	"AP"
"Present"	31	"White_C"	0	"White"	"C"	"AP"
"Absent"	32	"White_C"	0.4375	"White"	"C"	"AP"
"Present"	33	"White_C"	0.25	"White"	"C"	"AP"
"Absent"	34	"White_C"	0.104166666666667	"White"	"C"	"AP"
"Present"	35	"White_C"	0.3125	"White"	"C"	"AP"
"Absent"	36	"White_C"	-0.0625	"White"	"C"	"AP"
"Absent"	38	"White_C"	0.25	"White"	"C"	"AP"
"Present"	39	"White_C"	0.541666666666667	"White"	"C"	"AP"
"Absent"	40	"White_C"	0.8125	"White"	"C"	"AP"
"Present"	41	"White_C"	0.4375	"White"	"C"	"AP"
"Absent"	42	"White_C"	0.5625	"White"	"C"	"AP"
"Present"	43	"White_C"	0.541666666666667	"White"	"C"	"AP"
"Absent"	44	"White_C"	0.354166666666667	"White"	"C"	"AP"
"Present"	45	"White_C"	0.125	"White"	"C"	"AP"
"Absent"	46	"White_C"	0.416666666666667	"White"	"C"	"AP"
"Present"	47	"White_C"	0.145833333333333	"White"	"C"	"AP"
"Absent"	48	"White_C"	0.270833333333333	"White"	"C"	"AP"
"Absent"	49	"White_C"	0.708333333333333	"White"	"C"	"AP"
"Present"	50	"White_C"	0.3125	"White"	"C"	"AP"
"Present"	51	"White_C"	0.104166666666667	"White"	"C"	"AP"
"Absent"	52	"White_C"	0.666666666666667	"White"	"C"	"AP"
"Present"	53	"White_C"	0	"White"	"C"	"AP"
"Absent"	54	"White_C"	0.1875	"White"	"C"	"AP"
"Present"	55	"White_C"	0.479166666666667	"White"	"C"	"AP"
"Absent"	56	"White_C"	0.291666666666667	"White"	"C"	"AP"
"Present"	57	"White_C"	0.708333333333333	"White"	"C"	"AP"
"Absent"	58	"White_C"	0.479166666666667	"White"	"C"	"AP"
"Present"	59	"White_C"	0.645833333333333	"White"	"C"	"AP"
"Absent"	60	"White_C"	0.729166666666667	"White"	"C"	"AP"
"Present"	61	"White_C"	-0.0625	"White"	"C"	"AP"
"Absent"	62	"White_C"	0.479166666666667	"White"	"C"	"AP"
"Present"	63	"White_C"	0.479166666666667	"White"	"C"	"AP"
"Absent"	64	"White_C"	0.395833333333333	"White"	"C"	"AP"
"Present"	65	"White_C"	-0.0208333333333334	"White"	"C"	"AP"
"Absent"	66	"White_C"	0.729166666666667	"White"	"C"	"AP"
"Present"	67	"White_C"	0.5625	"White"	"C"	"AP"
"Absent"	68	"White_C"	0.354166666666667	"White"	"C"	"AP"
"Present"	69	"White_C"	0.708333333333333	"White"	"C"	"AP"
"Absent"	70	"White_C"	0.0208333333333334	"White"	"C"	"AP"
"Present"	71	"White_C"	0.541666666666667	"White"	"C"	"AP"
"Absent"	72	"White_C"	0.729166666666667	"White"	"C"	"AP"
"Present"	73	"White_C"	0.354166666666667	"White"	"C"	"AP"
"Absent"	74	"White_C"	0.458333333333333	"White"	"C"	"AP"
"Present"	75	"White_C"	0.291666666666667	"White"	"C"	"AP"
"Absent"	76	"White_C"	0.395833333333333	"White"	"C"	"AP"
"Present"	77	"White_C"	0.395833333333333	"White"	"C"	"AP"
"Absent"	78	"White_C"	0.479166666666667	"White"	"C"	"AP"
"Present"	79	"White_C"	0.8125	"White"	"C"	"AP"
"Absent"	80	"White_C"	0.104166666666667	"White"	"C"	"AP"
"Present"	81	"White_C"	0.3125	"White"	"C"	"AP"
"Absent"	82	"White_C"	-0.104166666666667	"White"	"C"	"AP"
"Present"	83	"White_C"	0	"White"	"C"	"AP"
"Absent"	84	"White_C"	0.1875	"White"	"C"	"AP"
"Present"	85	"White_C"	0.208333333333333	"White"	"C"	"AP"
"Absent"	86	"White_C"	0.541666666666667	"White"	"C"	"AP"
"Present"	89	"White_C"	0.3125	"White"	"C"	"AP"
"Absent"	90	"White_C"	0.354166666666667	"White"	"C"	"AP"
"Present"	91	"White_C"	0.166666666666667	"White"	"C"	"AP"
"Absent"	92	"White_C"	0.458333333333333	"White"	"C"	"AP"
"Present"	93	"White_C"	0.0208333333333334	"White"	"C"	"AP"
"Absent"	94	"White_C"	-0.166666666666667	"White"	"C"	"AP"
"Present"	95	"White_C"	0.0208333333333333	"White"	"C"	"AP"
"Absent"	96	"White_C"	0.375	"White"	"C"	"AP"
"Present"	97	"White_C"	0.229166666666667	"White"	"C"	"AP"
"Absent"	98	"White_C"	-0.0833333333333334	"White"	"C"	"AP"
"Present"	99	"White_C"	0.166666666666667	"White"	"C"	"AP"
"Absent"	100	"White_C"	0.208333333333333	"White"	"C"	"AP"
"Present"	101	"White_C"	0.0416666666666666	"White"	"C"	"AP"
"Present"	103	"White_C"	0.916666666666667	"White"	"C"	"AP"
"Absent"	104	"White_C"	0.708333333333333	"White"	"C"	"AP"
"Present"	105	"White_C"	0.520833333333333	"White"	"C"	"AP"
"Absent"	106	"White_C"	0.0833333333333333	"White"	"C"	"AP"
"Present"	107	"White_C"	0.229166666666667	"White"	"C"	"AP"
"Absent"	108	"White_C"	0.666666666666667	"White"	"C"	"AP"
"Absent"	109	"White_C"	0.708333333333333	"White"	"C"	"AP"
"Present"	110	"White_C"	-0.0208333333333334	"White"	"C"	"AP"
"Absent"	111	"White_C"	0.479166666666667	"White"	"C"	"AP"
"Present"	112	"White_C"	0.395833333333333	"White"	"C"	"AP"
"Present"	113	"White_C"	0.395833333333333	"White"	"C"	"AP"
"Absent"	114	"White_C"	0.25	"White"	"C"	"AP"
"Present"	115	"White_C"	0.0625	"White"	"C"	"AP"
"Absent"	116	"White_C"	0.395833333333333	"White"	"C"	"AP"
"Present"	117	"White_C"	0.729166666666667	"White"	"C"	"AP"
"Absent"	118	"White_C"	0.458333333333333	"White"	"C"	"AP"
"Present"	119	"White_C"	0.645833333333333	"White"	"C"	"AP"
"Absent"	120	"White_C"	0.270833333333333	"White"	"C"	"AP"
"Present"	121	"White_C"	0.583333333333333	"White"	"C"	"AP"
"Absent"	122	"White_C"	0.0833333333333334	"White"	"C"	"AP"
"Present"	123	"White_C"	0.270833333333333	"White"	"C"	"AP"
"Absent"	124	"White_C"	0.375	"White"	"C"	"AP"
"Present"	125	"White_C"	0.229166666666667	"White"	"C"	"AP"
"Absent"	126	"White_C"	0.645833333333333	"White"	"C"	"AP"
"Present"	127	"White_C"	0.541666666666667	"White"	"C"	"AP"
"Absent"	128	"White_C"	0.666666666666667	"White"	"C"	"AP"
"Present"	129	"White_C"	0.75	"White"	"C"	"AP"
"Absent"	130	"White_C"	0.270833333333333	"White"	"C"	"AP"
"Present"	131	"White_C"	0.0625	"White"	"C"	"AP"
"Absent"	132	"White_C"	0.354166666666667	"White"	"C"	"AP"
"Present"	133	"White_C"	0.5625	"White"	"C"	"AP"
"Absent"	134	"White_C"	0.0625	"White"	"C"	"AP"
"Present"	135	"White_C"	0.270833333333333	"White"	"C"	"AP"
"Absent"	136	"White_C"	0.458333333333333	"White"	"C"	"AP"
"Present"	137	"White_C"	-0.145833333333333	"White"	"C"	"AP"
"Present"	138	"White_C"	0.625	"White"	"C"	"AP"
"Absent"	139	"White_C"	0.208333333333333	"White"	"C"	"AP"
"Absent"	140	"White_C"	0.708333333333333	"White"	"C"	"AP"
"Present"	141	"White_C"	0.854166666666667	"White"	"C"	"AP"
"Absent"	142	"White_C"	0.395833333333333	"White"	"C"	"AP"
"Present"	143	"White_C"	0.4375	"White"	"C"	"AP"
"Absent"	144	"White_C"	0.0208333333333334	"White"	"C"	"AP"
"Present"	145	"White_C"	0.25	"White"	"C"	"AP"
"Absent"	146	"White_C"	0.0833333333333334	"White"	"C"	"AP"
"Present"	147	"White_C"	0.0625	"White"	"C"	"AP"
"Absent"	148	"White_C"	0.1875	"White"	"C"	"AP"
"Present"	149	"White_C"	0.229166666666667	"White"	"C"	"AP"
"Absent"	150	"White_C"	0.25	"White"	"C"	"AP"
"Present"	151	"White_C"	0.625	"White"	"C"	"AP"
"Absent"	152	"White_C"	0.458333333333333	"White"	"C"	"AP"
"Present"	153	"White_C"	0.708333333333333	"White"	"C"	"AP"
"Absent"	154	"White_C"	0.3125	"White"	"C"	"AP"
"Present"	155	"White_C"	0.4375	"White"	"C"	"AP"
"Absent"	156	"White_C"	0.104166666666667	"White"	"C"	"AP"
"Present"	157	"White_C"	0.145833333333333	"White"	"C"	"AP"
"Absent"	158	"White_C"	0.229166666666667	"White"	"C"	"AP"
"Present"	159	"White_C"	0.770833333333333	"White"	"C"	"AP"
"Absent"	160	"White_C"	0.0208333333333334	"White"	"C"	"AP"
"Present"	161	"White_C"	0.375	"White"	"C"	"AP"
"Absent"	162	"White_C"	-0.104166666666667	"White"	"C"	"AP"
"Present"	163	"White_C"	0.1875	"White"	"C"	"AP"
"Absent"	164	"White_C"	0.541666666666667	"White"	"C"	"AP"
"Present"	165	"White_C"	0.479166666666667	"White"	"C"	"AP"
"Absent"	166	"White_C"	0	"White"	"C"	"AP"
"Present"	167	"White_C"	0.479166666666667	"White"	"C"	"AP"
"Absent"	168	"White_C"	0.4375	"White"	"C"	"AP"
"Present"	169	"White_C"	0.270833333333333	"White"	"C"	"AP"
"Absent"	170	"White_C"	0.125	"White"	"C"	"AP"
"Present"	171	"White_C"	0.0208333333333334	"White"	"C"	"AP"
"Absent"	172	"White_C"	0.604166666666667	"White"	"C"	"AP"
"Present"	173	"White_C"	0.0833333333333333	"White"	"C"	"AP"
"Absent"	174	"White_C"	0.416666666666667	"White"	"C"	"AP"
"Present"	175	"White_C"	0.625	"White"	"C"	"AP"
"Absent"	176	"White_C"	0.5	"White"	"C"	"AP"
"Present"	177	"White_C"	0.125	"White"	"C"	"AP"
"Absent"	178	"White_C"	0.541666666666667	"White"	"C"	"AP"
"Present"	179	"White_C"	0.333333333333333	"White"	"C"	"AP"
"Absent"	180	"White_C"	0.0208333333333334	"White"	"C"	"AP"
"Absent"	182	"White_C"	0.25	"White"	"C"	"AP"
"Present"	183	"White_C"	-0.0208333333333333	"White"	"C"	"AP"
"Absent"	184	"White_C"	0.666666666666667	"White"	"C"	"AP"
"Present"	185	"White_C"	0.0625	"White"	"C"	"AP"
"Absent"	186	"White_C"	0.3125	"White"	"C"	"AP"
"Present"	187	"White_C"	0.416666666666667	"White"	"C"	"AP"
"Absent"	188	"White_C"	0.5625	"White"	"C"	"AP"
"Present"	189	"White_C"	0.604166666666667	"White"	"C"	"AP"
"Absent"	190	"White_C"	0.125	"White"	"C"	"AP"
"Present"	191	"White_C"	0.1875	"White"	"C"	"AP"
"Absent"	192	"White_C"	0.395833333333333	"White"	"C"	"AP"
"Present"	193	"White_C"	0.270833333333333	"White"	"C"	"AP"
"Absent"	194	"White_C"	0.25	"White"	"C"	"AP"
"Present"	195	"White_C"	-0.104166666666667	"White"	"C"	"AP"
"Absent"	196	"White_C"	0.604166666666667	"White"	"C"	"AP"
"Present"	197	"White_C"	0.0833333333333333	"White"	"C"	"AP"
"Absent"	198	"White_C"	0.395833333333333	"White"	"C"	"AP"
"Present"	199	"White_C"	0.729166666666667	"White"	"C"	"AP"
"Absent"	200	"White_C"	0.458333333333333	"White"	"C"	"AP"
"Present"	201	"White_C"	0.5625	"White"	"C"	"AP"
"Absent"	202	"White_C"	0.520833333333333	"White"	"C"	"AP"
"Absent"	204	"White_C"	0.333333333333333	"White"	"C"	"AP"
"Present"	205	"White_C"	0.666666666666667	"White"	"C"	"AP"
"Absent"	206	"White_C"	0.0416666666666667	"White"	"C"	"AP"
"Absent"	2	"White_A"	0.45	"White"	"A"	"AP"
"Present"	3	"White_A"	0.277777777777778	"White"	"A"	"AP"
"Absent"	4	"White_A"	0.428571428571429	"White"	"A"	"AP"
"Present"	5	"White_A"	0.133333333333333	"White"	"A"	"AP"
"Absent"	6	"White_A"	0.533333333333333	"White"	"A"	"AP"
"Present"	7	"White_A"	0.472222222222222	"White"	"A"	"AP"
"Absent"	8	"White_A"	0.130434782608696	"White"	"A"	"AP"
"Absent"	10	"White_A"	0.380952380952381	"White"	"A"	"AP"
"Present"	11	"White_A"	0.285714285714286	"White"	"A"	"AP"
"Absent"	12	"White_A"	0.51063829787234	"White"	"A"	"AP"
"Present"	13	"White_A"	0.470588235294118	"White"	"A"	"AP"
"Absent"	14	"White_A"	0.435897435897436	"White"	"A"	"AP"
"Present"	15	"White_A"	0.117647058823529	"White"	"A"	"AP"
"Absent"	16	"White_A"	0.488372093023256	"White"	"A"	"AP"
"Present"	17	"White_A"	0.21875	"White"	"A"	"AP"
"Absent"	18	"White_A"	0.285714285714286	"White"	"A"	"AP"
"Present"	19	"White_A"	0.171428571428571	"White"	"A"	"AP"
"Absent"	20	"White_A"	0.548387096774194	"White"	"A"	"AP"
"Present"	21	"White_A"	0.222222222222222	"White"	"A"	"AP"
"Absent"	22	"White_A"	0.630434782608696	"White"	"A"	"AP"
"Present"	23	"White_A"	0.638888888888889	"White"	"A"	"AP"
"Absent"	24	"White_A"	0.75	"White"	"A"	"AP"
"Present"	25	"White_A"	0.346153846153846	"White"	"A"	"AP"
"Absent"	26	"White_A"	0.348837209302326	"White"	"A"	"AP"
"Present"	27	"White_A"	0.25	"White"	"A"	"AP"
"Absent"	28	"White_A"	0.35	"White"	"A"	"AP"
"Present"	29	"White_A"	0.407407407407407	"White"	"A"	"AP"
"Absent"	30	"White_A"	0.692307692307692	"White"	"A"	"AP"
"Present"	31	"White_A"	0.604166666666667	"White"	"A"	"AP"
"Absent"	32	"White_A"	0.444444444444444	"White"	"A"	"AP"
"Present"	33	"White_A"	0.527777777777778	"White"	"A"	"AP"
"Absent"	34	"White_A"	0.697674418604651	"White"	"A"	"AP"
"Present"	35	"White_A"	0.0909090909090909	"White"	"A"	"AP"
"Absent"	36	"White_A"	0.431372549019608	"White"	"A"	"AP"
"Absent"	38	"White_A"	0.361111111111111	"White"	"A"	"AP"
"Present"	39	"White_A"	0.272727272727273	"White"	"A"	"AP"
"Absent"	40	"White_A"	0.555555555555556	"White"	"A"	"AP"
"Present"	41	"White_A"	0.814814814814815	"White"	"A"	"AP"
"Absent"	42	"White_A"	0.571428571428571	"White"	"A"	"AP"
"Present"	43	"White_A"	0.227272727272727	"White"	"A"	"AP"
"Absent"	44	"White_A"	0.419354838709677	"White"	"A"	"AP"
"Present"	45	"White_A"	0.5	"White"	"A"	"AP"
"Absent"	46	"White_A"	0.357142857142857	"White"	"A"	"AP"
"Present"	47	"White_A"	0.634146341463415	"White"	"A"	"AP"
"Absent"	48	"White_A"	0.171428571428571	"White"	"A"	"AP"
"Absent"	49	"White_A"	0.285714285714286	"White"	"A"	"AP"
"Present"	50	"White_A"	0.696969696969697	"White"	"A"	"AP"
"Present"	51	"White_A"	0.372093023255814	"White"	"A"	"AP"
"Absent"	52	"White_A"	0.375	"White"	"A"	"AP"
"Present"	53	"White_A"	0.625	"White"	"A"	"AP"
"Absent"	54	"White_A"	0.435897435897436	"White"	"A"	"AP"
"Present"	55	"White_A"	0.36	"White"	"A"	"AP"
"Absent"	56	"White_A"	0.176470588235294	"White"	"A"	"AP"
"Present"	57	"White_A"	0.142857142857143	"White"	"A"	"AP"
"Absent"	58	"White_A"	0.68	"White"	"A"	"AP"
"Present"	59	"White_A"	0.235294117647059	"White"	"A"	"AP"
"Absent"	60	"White_A"	0.307692307692308	"White"	"A"	"AP"
"Present"	61	"White_A"	0.431372549019608	"White"	"A"	"AP"
"Absent"	62	"White_A"	0.4	"White"	"A"	"AP"
"Present"	63	"White_A"	0.72	"White"	"A"	"AP"
"Absent"	64	"White_A"	0.551724137931034	"White"	"A"	"AP"
"Present"	65	"White_A"	0.73469387755102	"White"	"A"	"AP"
"Absent"	66	"White_A"	0.615384615384616	"White"	"A"	"AP"
"Present"	67	"White_A"	0.19047619047619	"White"	"A"	"AP"
"Absent"	68	"White_A"	0.67741935483871	"White"	"A"	"AP"
"Present"	69	"White_A"	0.642857142857143	"White"	"A"	"AP"
"Absent"	70	"White_A"	0.340425531914894	"White"	"A"	"AP"
"Present"	71	"White_A"	0.363636363636364	"White"	"A"	"AP"
"Absent"	72	"White_A"	0.615384615384616	"White"	"A"	"AP"
"Present"	73	"White_A"	0.645161290322581	"White"	"A"	"AP"
"Absent"	74	"White_A"	0.5	"White"	"A"	"AP"
"Present"	75	"White_A"	0.588235294117647	"White"	"A"	"AP"
"Absent"	76	"White_A"	0.551724137931034	"White"	"A"	"AP"
"Present"	77	"White_A"	0.482758620689655	"White"	"A"	"AP"
"Absent"	78	"White_A"	0.6	"White"	"A"	"AP"
"Present"	79	"White_A"	0.666666666666667	"White"	"A"	"AP"
"Absent"	80	"White_A"	0.813953488372093	"White"	"A"	"AP"
"Present"	81	"White_A"	0.636363636363636	"White"	"A"	"AP"
"Absent"	82	"White_A"	0.39622641509434	"White"	"A"	"AP"
"Present"	83	"White_A"	0.604166666666667	"White"	"A"	"AP"
"Absent"	84	"White_A"	0.58974358974359	"White"	"A"	"AP"
"Present"	85	"White_A"	0.447368421052632	"White"	"A"	"AP"
"Absent"	86	"White_A"	0.727272727272727	"White"	"A"	"AP"
"Present"	89	"White_A"	0.636363636363636	"White"	"A"	"AP"
"Absent"	90	"White_A"	0.645161290322581	"White"	"A"	"AP"
"Present"	91	"White_A"	0.525	"White"	"A"	"AP"
"Absent"	92	"White_A"	0.384615384615385	"White"	"A"	"AP"
"Present"	93	"White_A"	0.74468085106383	"White"	"A"	"AP"
"Absent"	94	"White_A"	0.5	"White"	"A"	"AP"
"Present"	95	"White_A"	0.25531914893617	"White"	"A"	"AP"
"Absent"	96	"White_A"	0.4	"White"	"A"	"AP"
"Present"	97	"White_A"	0.324324324324324	"White"	"A"	"AP"
"Absent"	98	"White_A"	0.384615384615385	"White"	"A"	"AP"
"Present"	99	"White_A"	0.75	"White"	"A"	"AP"
"Absent"	100	"White_A"	0.368421052631579	"White"	"A"	"AP"
"Present"	101	"White_A"	0.717391304347826	"White"	"A"	"AP"
"Present"	103	"White_A"	1	"White"	"A"	"AP"
"Absent"	104	"White_A"	0.5	"White"	"A"	"AP"
"Present"	105	"White_A"	0.695652173913043	"White"	"A"	"AP"
"Absent"	106	"White_A"	0.386363636363636	"White"	"A"	"AP"
"Present"	107	"White_A"	0.72972972972973	"White"	"A"	"AP"
"Absent"	108	"White_A"	0.25	"White"	"A"	"AP"
"Absent"	109	"White_A"	0.571428571428572	"White"	"A"	"AP"
"Present"	110	"White_A"	0.63265306122449	"White"	"A"	"AP"
"Absent"	111	"White_A"	0.48	"White"	"A"	"AP"
"Present"	112	"White_A"	0.586206896551724	"White"	"A"	"AP"
"Present"	113	"White_A"	0.275862068965517	"White"	"A"	"AP"
"Absent"	114	"White_A"	0.277777777777778	"White"	"A"	"AP"
"Present"	115	"White_A"	0.577777777777778	"White"	"A"	"AP"
"Absent"	116	"White_A"	0.310344827586207	"White"	"A"	"AP"
"Present"	117	"White_A"	0.307692307692308	"White"	"A"	"AP"
"Absent"	118	"White_A"	0.576923076923077	"White"	"A"	"AP"
"Present"	119	"White_A"	0.764705882352941	"White"	"A"	"AP"
"Absent"	120	"White_A"	0.371428571428571	"White"	"A"	"AP"
"Present"	121	"White_A"	0.35	"White"	"A"	"AP"
"Absent"	122	"White_A"	0.477272727272727	"White"	"A"	"AP"
"Present"	123	"White_A"	0.371428571428571	"White"	"A"	"AP"
"Absent"	124	"White_A"	0.633333333333333	"White"	"A"	"AP"
"Present"	125	"White_A"	0.486486486486486	"White"	"A"	"AP"
"Absent"	126	"White_A"	0.176470588235294	"White"	"A"	"AP"
"Present"	127	"White_A"	0.5	"White"	"A"	"AP"
"Absent"	128	"White_A"	0.25	"White"	"A"	"AP"
"Present"	129	"White_A"	0.25	"White"	"A"	"AP"
"Absent"	130	"White_A"	0.514285714285714	"White"	"A"	"AP"
"Present"	131	"White_A"	0.622222222222222	"White"	"A"	"AP"
"Absent"	132	"White_A"	0.387096774193548	"White"	"A"	"AP"
"Present"	133	"White_A"	0.19047619047619	"White"	"A"	"AP"
"Absent"	134	"White_A"	0.422222222222222	"White"	"A"	"AP"
"Present"	135	"White_A"	0.6	"White"	"A"	"AP"
"Absent"	136	"White_A"	0.230769230769231	"White"	"A"	"AP"
"Present"	137	"White_A"	0.690909090909091	"White"	"A"	"AP"
"Present"	138	"White_A"	0.444444444444444	"White"	"A"	"AP"
"Absent"	139	"White_A"	0.473684210526316	"White"	"A"	"AP"
"Absent"	140	"White_A"	0.714285714285714	"White"	"A"	"AP"
"Present"	141	"White_A"	0.428571428571428	"White"	"A"	"AP"
"Absent"	142	"White_A"	0.620689655172414	"White"	"A"	"AP"
"Present"	143	"White_A"	0.518518518518519	"White"	"A"	"AP"
"Absent"	144	"White_A"	0.617021276595745	"White"	"A"	"AP"
"Present"	145	"White_A"	0.722222222222222	"White"	"A"	"AP"
"Absent"	146	"White_A"	0.659090909090909	"White"	"A"	"AP"
"Present"	147	"White_A"	0.711111111111111	"White"	"A"	"AP"
"Absent"	148	"White_A"	0.743589743589744	"White"	"A"	"AP"
"Present"	149	"White_A"	0.486486486486486	"White"	"A"	"AP"
"Absent"	150	"White_A"	0.694444444444445	"White"	"A"	"AP"
"Present"	151	"White_A"	0.333333333333333	"White"	"A"	"AP"
"Absent"	152	"White_A"	0.384615384615385	"White"	"A"	"AP"
"Present"	153	"White_A"	0.285714285714286	"White"	"A"	"AP"
"Absent"	154	"White_A"	0.606060606060606	"White"	"A"	"AP"
"Present"	155	"White_A"	0.481481481481481	"White"	"A"	"AP"
"Absent"	156	"White_A"	0.395348837209302	"White"	"A"	"AP"
"Present"	157	"White_A"	0.560975609756098	"White"	"A"	"AP"
"Absent"	158	"White_A"	0.432432432432432	"White"	"A"	"AP"
"Present"	159	"White_A"	0.454545454545455	"White"	"A"	"AP"
"Absent"	160	"White_A"	0.617021276595745	"White"	"A"	"AP"
"Present"	161	"White_A"	0.433333333333333	"White"	"A"	"AP"
"Absent"	162	"White_A"	0.641509433962264	"White"	"A"	"AP"
"Present"	163	"White_A"	0.58974358974359	"White"	"A"	"AP"
"Absent"	164	"White_A"	0.227272727272727	"White"	"A"	"AP"
"Present"	165	"White_A"	0.84	"White"	"A"	"AP"
"Absent"	166	"White_A"	0.458333333333333	"White"	"A"	"AP"
"Present"	167	"White_A"	0.44	"White"	"A"	"AP"
"Absent"	168	"White_A"	0.333333333333333	"White"	"A"	"AP"
"Present"	169	"White_A"	0.628571428571428	"White"	"A"	"AP"
"Absent"	170	"White_A"	0.214285714285714	"White"	"A"	"AP"
"Present"	171	"White_A"	0.404255319148936	"White"	"A"	"AP"
"Absent"	172	"White_A"	0.736842105263158	"White"	"A"	"AP"
"Present"	173	"White_A"	0.340909090909091	"White"	"A"	"AP"
"Absent"	174	"White_A"	0.357142857142857	"White"	"A"	"AP"
"Present"	175	"White_A"	0.166666666666667	"White"	"A"	"AP"
"Absent"	176	"White_A"	0.125	"White"	"A"	"AP"
"Present"	177	"White_A"	0.547619047619048	"White"	"A"	"AP"
"Absent"	178	"White_A"	0.454545454545455	"White"	"A"	"AP"
"Present"	179	"White_A"	0.40625	"White"	"A"	"AP"
"Absent"	180	"White_A"	0.276595744680851	"White"	"A"	"AP"
"Absent"	182	"White_A"	0.611111111111111	"White"	"A"	"AP"
"Present"	183	"White_A"	0.489795918367347	"White"	"A"	"AP"
"Absent"	184	"White_A"	0.375	"White"	"A"	"AP"
"Present"	185	"White_A"	0.6	"White"	"A"	"AP"
"Absent"	186	"White_A"	0.333333333333333	"White"	"A"	"AP"
"Present"	187	"White_A"	0.0714285714285714	"White"	"A"	"AP"
"Absent"	188	"White_A"	0.428571428571429	"White"	"A"	"AP"
"Present"	189	"White_A"	0.473684210526316	"White"	"A"	"AP"
"Absent"	190	"White_A"	0.476190476190476	"White"	"A"	"AP"
"Present"	191	"White_A"	0.487179487179487	"White"	"A"	"AP"
"Absent"	192	"White_A"	0.448275862068965	"White"	"A"	"AP"
"Present"	193	"White_A"	0.342857142857143	"White"	"A"	"AP"
"Absent"	194	"White_A"	0.416666666666667	"White"	"A"	"AP"
"Present"	195	"White_A"	0.509433962264151	"White"	"A"	"AP"
"Absent"	196	"White_A"	0.263157894736842	"White"	"A"	"AP"
"Present"	197	"White_A"	0.636363636363636	"White"	"A"	"AP"
"Absent"	198	"White_A"	0.620689655172414	"White"	"A"	"AP"
"Present"	199	"White_A"	0.538461538461538	"White"	"A"	"AP"
"Absent"	200	"White_A"	0.153846153846154	"White"	"A"	"AP"
"Present"	201	"White_A"	0.285714285714286	"White"	"A"	"AP"
"Absent"	202	"White_A"	0.304347826086956	"White"	"A"	"AP"
"Absent"	204	"White_A"	0.5	"White"	"A"	"AP"
"Present"	205	"White_A"	0.9375	"White"	"A"	"AP"
"Absent"	206	"White_A"	0.41304347826087	"White"	"A"	"AP"
"Absent"	2	"MeanC"	0.5625	NA	"C"	"AP"
"Present"	3	"MeanC"	0.229166666666667	NA	"C"	"AP"
"Absent"	4	"MeanC"	0.46875	NA	"C"	"AP"
"Present"	5	"MeanC"	0.708333333333333	NA	"C"	"AP"
"Absent"	6	"MeanC"	0.65625	NA	"C"	"AP"
"Present"	7	"MeanC"	0.09375	NA	"C"	"AP"
"Absent"	8	"MeanC"	0.447916666666667	NA	"C"	"AP"
"Absent"	10	"MeanC"	0.53125	NA	"C"	"AP"
"Present"	11	"MeanC"	0.614583333333333	NA	"C"	"AP"
"Absent"	12	"MeanC"	0.09375	NA	"C"	"AP"
"Present"	13	"MeanC"	0.583333333333333	NA	"C"	"AP"
"Absent"	14	"MeanC"	0.0833333333333333	NA	"C"	"AP"
"Present"	15	"MeanC"	0.302083333333333	NA	"C"	"AP"
