"Subject"	"PrimeType"	"TargetType"	"Accuracy"	"Task"	"TrialType"	"ConType"	"Observer"
36	"black"	"negative"	0.4375	"APT"	"black_negative"	"congruent"	"Absent"
36	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Absent"
36	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
36	"white"	"positive"	0.395833333333333	"APT"	"white_positive"	"congruent"	"Absent"
37	"black"	"negative"	0.916666666666667	"APT"	"black_negative"	"congruent"	"Present"
37	"black"	"positive"	0.0833333333333333	"APT"	"black_positive"	"incongruent"	"Present"
37	"white"	"negative"	0.833333333333333	"APT"	"white_negative"	"incongruent"	"Present"
37	"white"	"positive"	0.125	"APT"	"white_positive"	"congruent"	"Present"
38	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Absent"
38	"black"	"positive"	0.4375	"APT"	"black_positive"	"incongruent"	"Absent"
38	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
38	"white"	"positive"	0.520833333333333	"APT"	"white_positive"	"congruent"	"Absent"
39	"black"	"negative"	0.479166666666667	"APT"	"black_negative"	"congruent"	"Present"
39	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Present"
39	"white"	"negative"	0.5	"APT"	"white_negative"	"incongruent"	"Present"
39	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Present"
40	"black"	"negative"	0.916666666666667	"APT"	"black_negative"	"congruent"	"Absent"
40	"black"	"positive"	0.833333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
40	"white"	"negative"	0.854166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
40	"white"	"positive"	0.916666666666667	"APT"	"white_positive"	"congruent"	"Absent"
41	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Present"
41	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Present"
41	"white"	"negative"	0.270833333333333	"APT"	"white_negative"	"incongruent"	"Present"
41	"white"	"positive"	0.895833333333333	"APT"	"white_positive"	"congruent"	"Present"
42	"black"	"negative"	0.833333333333333	"APT"	"black_negative"	"congruent"	"Absent"
42	"black"	"positive"	0.791666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
42	"white"	"negative"	0.5625	"APT"	"white_negative"	"incongruent"	"Absent"
42	"white"	"positive"	0.8125	"APT"	"white_positive"	"congruent"	"Absent"
43	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Present"
43	"black"	"positive"	0.8125	"APT"	"black_positive"	"incongruent"	"Present"
43	"white"	"negative"	0.8125	"APT"	"white_negative"	"incongruent"	"Present"
43	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Present"
44	"black"	"negative"	0.729166666666667	"APT"	"black_negative"	"congruent"	"Absent"
44	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
44	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
44	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Absent"
45	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Present"
45	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Present"
45	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Present"
45	"white"	"positive"	0.5625	"APT"	"white_positive"	"congruent"	"Present"
46	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Absent"
46	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
46	"white"	"negative"	0.645833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
46	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Absent"
47	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Present"
47	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Present"
47	"white"	"negative"	0.395833333333333	"APT"	"white_negative"	"incongruent"	"Present"
47	"white"	"positive"	0.6875	"APT"	"white_positive"	"congruent"	"Present"
48	"black"	"negative"	0.395833333333333	"APT"	"black_negative"	"congruent"	"Absent"
48	"black"	"positive"	0.4375	"APT"	"black_positive"	"incongruent"	"Absent"
48	"white"	"negative"	0.5625	"APT"	"white_negative"	"incongruent"	"Absent"
48	"white"	"positive"	0.395833333333333	"APT"	"white_positive"	"congruent"	"Absent"
49	"black"	"negative"	0.770833333333333	"APT"	"black_negative"	"congruent"	"Absent"
49	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Absent"
49	"white"	"negative"	0.708333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
49	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Absent"
50	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Present"
50	"black"	"positive"	0.75	"APT"	"black_positive"	"incongruent"	"Present"
50	"white"	"negative"	0.333333333333333	"APT"	"white_negative"	"incongruent"	"Present"
50	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Present"
51	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Present"
51	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Present"
51	"white"	"negative"	0.583333333333333	"APT"	"white_negative"	"incongruent"	"Present"
51	"white"	"positive"	0.4375	"APT"	"white_positive"	"congruent"	"Present"
52	"black"	"negative"	0.729166666666667	"APT"	"black_negative"	"congruent"	"Absent"
52	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Absent"
52	"white"	"negative"	0.645833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
52	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Absent"
53	"black"	"negative"	0.354166666666667	"APT"	"black_negative"	"congruent"	"Present"
53	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Present"
53	"white"	"negative"	0.1875	"APT"	"white_negative"	"incongruent"	"Present"
53	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Present"
54	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Absent"
54	"black"	"positive"	0.1875	"APT"	"black_positive"	"incongruent"	"Absent"
54	"white"	"negative"	0.3125	"APT"	"white_negative"	"incongruent"	"Absent"
54	"white"	"positive"	0.541666666666667	"APT"	"white_positive"	"congruent"	"Absent"
55	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Present"
55	"black"	"positive"	0.645833333333333	"APT"	"black_positive"	"incongruent"	"Present"
55	"white"	"negative"	0.4375	"APT"	"white_negative"	"incongruent"	"Present"
55	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Present"
56	"black"	"negative"	0.395833333333333	"APT"	"black_negative"	"congruent"	"Absent"
56	"black"	"positive"	0.395833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
56	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
56	"white"	"positive"	0.416666666666667	"APT"	"white_positive"	"congruent"	"Absent"
57	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Present"
57	"black"	"positive"	0.875	"APT"	"black_positive"	"incongruent"	"Present"
57	"white"	"negative"	0.6875	"APT"	"white_negative"	"incongruent"	"Present"
57	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Present"
58	"black"	"negative"	0.75	"APT"	"black_negative"	"congruent"	"Absent"
58	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Absent"
58	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
58	"white"	"positive"	0.833333333333333	"APT"	"white_positive"	"congruent"	"Absent"
59	"black"	"negative"	0.520833333333333	"APT"	"black_negative"	"congruent"	"Present"
59	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Present"
59	"white"	"negative"	0.395833333333333	"APT"	"white_negative"	"incongruent"	"Present"
59	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
60	"black"	"negative"	0.75	"APT"	"black_negative"	"congruent"	"Absent"
60	"black"	"positive"	0.895833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
60	"white"	"negative"	0.8125	"APT"	"white_negative"	"incongruent"	"Absent"
60	"white"	"positive"	0.8125	"APT"	"white_positive"	"congruent"	"Absent"
61	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Present"
61	"black"	"positive"	0.416666666666667	"APT"	"black_positive"	"incongruent"	"Present"
61	"white"	"negative"	0.375	"APT"	"white_negative"	"incongruent"	"Present"
61	"white"	"positive"	0.395833333333333	"APT"	"white_positive"	"congruent"	"Present"
62	"black"	"negative"	0.729166666666667	"APT"	"black_negative"	"congruent"	"Absent"
62	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
62	"white"	"negative"	0.75	"APT"	"white_negative"	"incongruent"	"Absent"
62	"white"	"positive"	0.6875	"APT"	"white_positive"	"congruent"	"Absent"
63	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Present"
63	"black"	"positive"	0.770833333333333	"APT"	"black_positive"	"incongruent"	"Present"
63	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Present"
63	"white"	"positive"	0.854166666666667	"APT"	"white_positive"	"congruent"	"Present"
64	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Absent"
64	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Absent"
64	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
64	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Absent"
65	"black"	"negative"	0.520833333333333	"APT"	"black_negative"	"congruent"	"Present"
65	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Present"
65	"white"	"negative"	0.229166666666667	"APT"	"white_negative"	"incongruent"	"Present"
65	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
66	"black"	"negative"	0.875	"APT"	"black_negative"	"congruent"	"Absent"
66	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Absent"
66	"white"	"negative"	0.75	"APT"	"white_negative"	"incongruent"	"Absent"
66	"white"	"positive"	0.895833333333333	"APT"	"white_positive"	"congruent"	"Absent"
67	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Present"
67	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Present"
67	"white"	"negative"	0.645833333333333	"APT"	"white_negative"	"incongruent"	"Present"
67	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Present"
68	"black"	"negative"	0.520833333333333	"APT"	"black_negative"	"congruent"	"Absent"
68	"black"	"positive"	0.395833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
68	"white"	"negative"	0.104166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
68	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Absent"
69	"black"	"negative"	0.854166666666667	"APT"	"black_negative"	"congruent"	"Present"
69	"black"	"positive"	0.8125	"APT"	"black_positive"	"incongruent"	"Present"
69	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Present"
69	"white"	"positive"	0.895833333333333	"APT"	"white_positive"	"congruent"	"Present"
70	"black"	"negative"	0.375	"APT"	"black_negative"	"congruent"	"Absent"
70	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Absent"
70	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
70	"white"	"positive"	0.354166666666667	"APT"	"white_positive"	"congruent"	"Absent"
71	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Present"
71	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Present"
71	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Present"
71	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Present"
72	"black"	"negative"	0.729166666666667	"APT"	"black_negative"	"congruent"	"Absent"
72	"black"	"positive"	0.645833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
72	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
72	"white"	"positive"	0.895833333333333	"APT"	"white_positive"	"congruent"	"Absent"
73	"black"	"negative"	0.5	"APT"	"black_negative"	"congruent"	"Present"
73	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
73	"white"	"negative"	0.395833333333333	"APT"	"white_negative"	"incongruent"	"Present"
73	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Present"
74	"black"	"negative"	0.75	"APT"	"black_negative"	"congruent"	"Absent"
74	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Absent"
74	"white"	"negative"	0.708333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
74	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Absent"
75	"black"	"negative"	0.375	"APT"	"black_negative"	"congruent"	"Present"
75	"black"	"positive"	0.458333333333333	"APT"	"black_positive"	"incongruent"	"Present"
75	"white"	"negative"	0.354166666666667	"APT"	"white_negative"	"incongruent"	"Present"
75	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Present"
76	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Absent"
76	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
76	"white"	"negative"	0.5625	"APT"	"white_negative"	"incongruent"	"Absent"
76	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Absent"
77	"black"	"negative"	0.729166666666667	"APT"	"black_negative"	"congruent"	"Present"
77	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Present"
77	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Present"
77	"white"	"positive"	0.6875	"APT"	"white_positive"	"congruent"	"Present"
78	"black"	"negative"	0.791666666666667	"APT"	"black_negative"	"congruent"	"Absent"
78	"black"	"positive"	0.604166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
78	"white"	"negative"	0.479166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
78	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Absent"
79	"black"	"negative"	0.9375	"APT"	"black_negative"	"congruent"	"Present"
79	"black"	"positive"	0.895833333333333	"APT"	"black_positive"	"incongruent"	"Present"
79	"white"	"negative"	0.854166666666667	"APT"	"white_negative"	"incongruent"	"Present"
79	"white"	"positive"	0.9375	"APT"	"white_positive"	"congruent"	"Present"
80	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Absent"
80	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
80	"white"	"negative"	0.229166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
80	"white"	"positive"	0.833333333333333	"APT"	"white_positive"	"congruent"	"Absent"
81	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Present"
81	"black"	"positive"	0.458333333333333	"APT"	"black_positive"	"incongruent"	"Present"
81	"white"	"negative"	0.5	"APT"	"white_negative"	"incongruent"	"Present"
81	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Present"
82	"black"	"negative"	0.3125	"APT"	"black_negative"	"congruent"	"Absent"
82	"black"	"positive"	0.395833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
82	"white"	"negative"	0.416666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
82	"white"	"positive"	0.333333333333333	"APT"	"white_positive"	"congruent"	"Absent"
83	"black"	"negative"	0.520833333333333	"APT"	"black_negative"	"congruent"	"Present"
83	"black"	"positive"	0.416666666666667	"APT"	"black_positive"	"incongruent"	"Present"
83	"white"	"negative"	0.291666666666667	"APT"	"white_negative"	"incongruent"	"Present"
83	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Present"
84	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Absent"
84	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
84	"white"	"negative"	0.291666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
84	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Absent"
85	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Present"
85	"black"	"positive"	0.458333333333333	"APT"	"black_positive"	"incongruent"	"Present"
85	"white"	"negative"	0.333333333333333	"APT"	"white_negative"	"incongruent"	"Present"
85	"white"	"positive"	0.5625	"APT"	"white_positive"	"congruent"	"Present"
86	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Absent"
86	"black"	"positive"	0.395833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
86	"white"	"negative"	0.479166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
86	"white"	"positive"	0.875	"APT"	"white_positive"	"congruent"	"Absent"
88	"black"	"negative"	0.208333333333333	"APT"	"black_negative"	"congruent"	"Absent"
88	"black"	"positive"	0.3125	"APT"	"black_positive"	"incongruent"	"Absent"
88	"white"	"negative"	0.208333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
88	"white"	"positive"	0.145833333333333	"APT"	"white_positive"	"congruent"	"Absent"
89	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Present"
89	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Present"
89	"white"	"negative"	0.4375	"APT"	"white_negative"	"incongruent"	"Present"
89	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Present"
90	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Absent"
90	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
90	"white"	"negative"	0.4375	"APT"	"white_negative"	"incongruent"	"Absent"
90	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Absent"
91	"black"	"negative"	0.8125	"APT"	"black_negative"	"congruent"	"Present"
91	"black"	"positive"	0.3125	"APT"	"black_positive"	"incongruent"	"Present"
91	"white"	"negative"	0.5	"APT"	"white_negative"	"incongruent"	"Present"
91	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Present"
92	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Absent"
92	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
92	"white"	"negative"	0.5	"APT"	"white_negative"	"incongruent"	"Absent"
92	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Absent"
93	"black"	"negative"	0.375	"APT"	"black_negative"	"congruent"	"Present"
93	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
93	"white"	"negative"	0.166666666666667	"APT"	"white_negative"	"incongruent"	"Present"
93	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Present"
94	"black"	"negative"	0.333333333333333	"APT"	"black_negative"	"congruent"	"Absent"
94	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
94	"white"	"negative"	0.25	"APT"	"white_negative"	"incongruent"	"Absent"
94	"white"	"positive"	0.416666666666667	"APT"	"white_positive"	"congruent"	"Absent"
95	"black"	"negative"	0.729166666666667	"APT"	"black_negative"	"congruent"	"Present"
95	"black"	"positive"	0.125	"APT"	"black_positive"	"incongruent"	"Present"
95	"white"	"negative"	0.645833333333333	"APT"	"white_negative"	"incongruent"	"Present"
95	"white"	"positive"	0.270833333333333	"APT"	"white_positive"	"congruent"	"Present"
96	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Absent"
96	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
96	"white"	"negative"	0.5625	"APT"	"white_negative"	"incongruent"	"Absent"
96	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Absent"
97	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Present"
97	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Present"
97	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Present"
97	"white"	"positive"	0.479166666666667	"APT"	"white_positive"	"congruent"	"Present"
98	"black"	"negative"	0.395833333333333	"APT"	"black_negative"	"congruent"	"Absent"
98	"black"	"positive"	0.395833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
98	"white"	"negative"	0.4375	"APT"	"white_negative"	"incongruent"	"Absent"
98	"white"	"positive"	0.333333333333333	"APT"	"white_positive"	"congruent"	"Absent"
99	"black"	"negative"	0.479166666666667	"APT"	"black_negative"	"congruent"	"Present"
99	"black"	"positive"	0.75	"APT"	"black_positive"	"incongruent"	"Present"
99	"white"	"negative"	0.333333333333333	"APT"	"white_negative"	"incongruent"	"Present"
99	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Present"
100	"black"	"negative"	0.4375	"APT"	"black_negative"	"congruent"	"Absent"
100	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
100	"white"	"negative"	0.6875	"APT"	"white_negative"	"incongruent"	"Absent"
100	"white"	"positive"	0.5	"APT"	"white_positive"	"congruent"	"Absent"
101	"black"	"negative"	0.375	"APT"	"black_negative"	"congruent"	"Present"
101	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Present"
101	"white"	"negative"	0.3125	"APT"	"white_negative"	"incongruent"	"Present"
101	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
102	"black"	"negative"	0.0208333333333333	"APT"	"black_negative"	"congruent"	"Absent"
102	"black"	"positive"	0.875	"APT"	"black_positive"	"incongruent"	"Absent"
102	"white"	"negative"	0.0416666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
102	"white"	"positive"	0.895833333333333	"APT"	"white_positive"	"congruent"	"Absent"
103	"black"	"negative"	0.833333333333333	"APT"	"black_negative"	"congruent"	"Present"
103	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Present"
103	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Present"
103	"white"	"positive"	1	"APT"	"white_positive"	"congruent"	"Present"
104	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Absent"
104	"black"	"positive"	0.604166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
104	"white"	"negative"	0.583333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
104	"white"	"positive"	0.854166666666667	"APT"	"white_positive"	"congruent"	"Absent"
105	"black"	"negative"	0.479166666666667	"APT"	"black_negative"	"congruent"	"Present"
105	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Present"
105	"white"	"negative"	0.541666666666667	"APT"	"white_negative"	"incongruent"	"Present"
105	"white"	"positive"	0.854166666666667	"APT"	"white_positive"	"congruent"	"Present"
106	"black"	"negative"	0.291666666666667	"APT"	"black_negative"	"congruent"	"Absent"
106	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Absent"
106	"white"	"negative"	0.416666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
106	"white"	"positive"	0.4375	"APT"	"white_positive"	"congruent"	"Absent"
107	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Present"
107	"black"	"positive"	0.25	"APT"	"black_positive"	"incongruent"	"Present"
107	"white"	"negative"	0.229166666666667	"APT"	"white_negative"	"incongruent"	"Present"
107	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Present"
108	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Absent"
108	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
108	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
108	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Absent"
109	"black"	"negative"	0.875	"APT"	"black_negative"	"congruent"	"Absent"
109	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
109	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
109	"white"	"positive"	0.875	"APT"	"white_positive"	"congruent"	"Absent"
110	"black"	"negative"	0.458333333333333	"APT"	"black_negative"	"congruent"	"Present"
110	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Present"
110	"white"	"negative"	0.291666666666667	"APT"	"white_negative"	"incongruent"	"Present"
110	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Present"
111	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Absent"
111	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
111	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
111	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Absent"
112	"black"	"negative"	0.4375	"APT"	"black_negative"	"congruent"	"Present"
112	"black"	"positive"	0.854166666666667	"APT"	"black_positive"	"incongruent"	"Present"
112	"white"	"negative"	0.583333333333333	"APT"	"white_negative"	"incongruent"	"Present"
112	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Present"
113	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Present"
113	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Present"
113	"white"	"negative"	0.75	"APT"	"white_negative"	"incongruent"	"Present"
113	"white"	"positive"	0.5625	"APT"	"white_positive"	"congruent"	"Present"
114	"black"	"negative"	0.416666666666667	"APT"	"black_negative"	"congruent"	"Absent"
114	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Absent"
114	"white"	"negative"	0.354166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
114	"white"	"positive"	0.458333333333333	"APT"	"white_positive"	"congruent"	"Absent"
115	"black"	"negative"	0.458333333333333	"APT"	"black_negative"	"congruent"	"Present"
115	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
115	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Present"
115	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Present"
116	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Absent"
116	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
116	"white"	"negative"	0.479166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
116	"white"	"positive"	0.583333333333333	"APT"	"white_positive"	"congruent"	"Absent"
117	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Present"
117	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Present"
117	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Present"
117	"white"	"positive"	0.8125	"APT"	"white_positive"	"congruent"	"Present"
118	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Absent"
118	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Absent"
118	"white"	"negative"	0.5625	"APT"	"white_negative"	"incongruent"	"Absent"
118	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Absent"
119	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Present"
119	"black"	"positive"	0.75	"APT"	"black_positive"	"incongruent"	"Present"
119	"white"	"negative"	0.5	"APT"	"white_negative"	"incongruent"	"Present"
119	"white"	"positive"	0.916666666666667	"APT"	"white_positive"	"congruent"	"Present"
120	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Absent"
